"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M",
"0400000US37","North Carolina","282264","1935","135768","1308","9570","423","9843","535","9207","528","5314","313","3809","264","9855","442","12208","410","13532","415","25512","455","17539","445","10287","330","6374","301","2135","230","583","161","146496","1357","8736","393","8922","503","9889","537","5544","312","4263","291","10240","454","13072","445","14585","415","27019","520","18909","489","13449","393","7885","318","3122","313","861","192",
"0400000US38","North Dakota","10814","486","5023","326","325","98","411","159","116","57","124","71","233","116","920","191","740","102","489","69","858","128","370","100","313","99","105","54","7","10","12","19","5791","305","332","116","203","104","481","119","140","95","136","64","914","203","712","80","552","79","844","155","711","133","376","78","261","75","104","51","25","25",
"0400000US39","Ohio","249741","2128","118949","1426","7387","403","7613","519","7318","504","4085","284","3973","277","10263","443","11974","381","13278","351","19997","445","14110","388","9730","258","5979","273","2606","225","636","181","130792","1265","7562","330","7677","552","7740","510","4198","284","3747","278","10338","411","12839","360","13375","334","22251","488","16567","401","12057","310","8081","304","3192","237","1168","204",
"0400000US40","Oklahoma","83392","1137","38747","732","2502","190","2816","286","2159","255","1385","173","1132","112","4504","330","4177","266","3314","211","6092","238","4677","198","3287","131","1784","117","762","102","156","59","44645","753","2536","299","2601","283","2452","249","1689","124","1583","206","3985","250","4000","227","4233","232","7331","255","5631","215","4499","168","2849","166","1053","116","203","70",
"0400000US41","Oregon","174510","1885","80507","1173","3952","323","4476","342","4783","424","3041","301","2625","195","7789","375","7436","299","7028","293","13101","435","10918","337","7754","233","4785","222","2070","155","749","178","94003","1239","3467","306","4435","345","4699","439","3104","262","2245","237","7996","451","7780","373","8030","286","16673","372","14136","355","10620","272","6495","239","2820","293","1503","287",
"0400000US42","Pennsylvania","427892","2249","204778","1441","11826","445","12863","599","13124","537","7945","276","7693","392","16657","494","18863","444","19507","391","33065","442","26089","373","18894","196","11937","240","5047","217","1268","225","223114","1278","12297","409","13156","574","13600","503","8005","296","7972","344","17305","372","20876","318","20868","407","36972","443","28915","348","21733","255","13830","258","5821","277","1764","206",
"0400000US44","Rhode Island","35663","889","16660","521","1100","162","676","183","1057","187","554","81","742","120","1726","143","1943","164","1915","207","2328","134","1954","109","1443","100","703","88","320","97","199","102","19003","542","1032","114","995","242","1164","252","741","80","1062","112","2132","226","1982","157","1866","186","2727","160","2183","160","1563","129","946","125","454","119","156","93",
"0400000US45","South Carolina","75084","1271","34944","924","1964","245","2181","357","2291","342","1378","270","1502","244","3190","364","3202","258","2854","232","5613","312","4768","274","2930","220","2211","240","700","144","160","73","40140","775","1737","210","2439","250","2592","261","1431","197","985","194","2576","269","3022","260","3482","304","6784","335","5737","307","4526","243","3455","281","1098","205","276","96",
"0400000US46","South Dakota","12660","479","6184","360","501","104","593","134","410","119","322","98","291","90","554","159","738","210","636","105","1000","187","650","125","319","79","103","68","43","38","24","31","6476","300","458","101","513","114","437","102","171","78","263","83","700","228","760","156","584","150","1210","203","573","109","514","132","216","97","65","66","12","15",
"0400000US47","Tennessee","112915","1485","52253","944","3364","289","4057","362","3242","394","2145","198","1298","207","3698","289","4987","313","4895","274","9325","356","6949","280","4270","241","2782","228","900","156","341","153","60662","981","3258","240","3764","372","4099","350","2269","243","1573","178","4004","324","4763","307","5540","316","11198","370","8357","353","6172","280","3837","230","1357","196","471","156",
"0400000US48","Texas","1308257","4903","633973","2948","41770","661","43446","1288","43228","1355","24510","580","15759","555","44625","688","53565","737","56436","836","110694","910","87271","627","58839","445","36245","376","14599","464","2986","408","674284","2715","38598","710","43176","1417","41400","1461","23591","623","15036","516","42969","884","56536","713","63327","734","122032","942","91653","763","69394","530","43617","442","17857","610","5098","515",
"0400000US49","Utah","69810","1343","33050","803","1830","213","2036","268","2073","286","1430","134","995","113","3826","297","3712","196","3412","235","4760","292","3755","166","2974","138","1474","125","489","105","284","104","36760","782","1642","252","1997","301","1870","219","1134","155","955","150","3593","310","3675","263","3550","210","6391","246","4822","186","3494","140","2397","125","926","116","314","105",
"0400000US50","Vermont","10579","406","4522","222","213","69","249","98","221","71","203","86","377","129","629","144","439","71","428","51","616","110","468","81","331","91","312","101","34","33","2","3","6057","288","264","43","243","75","370","93","314","83","329","93","737","143","512","87","533","127","955","96","729","102","622","132","391","84","55","49","3","5",
"0400000US51","Virginia","531503","3435","249881","2196","13662","475","17224","731","15865","620","9620","374","6790","331","18014","520","18669","483","21601","598","44163","681","35983","590","24545","413","15051","371","7050","367","1644","225","281622","1838","13412","467","16744","657","16591","831","9542","380","6778","432","16391","575","20371","491","24389","542","52949","567","42051","561","31127","379","20067","338","8274","340","2936","348",
"0400000US53","Washington","607429","3029","282698","2111","14900","534","15504","770","15562","720","9585","424","7592","328","22995","630","29047","651","27709","590","46348","505","37110","572","28173","336","17662","268","8243","333","2268","305","324731","1809","14680","592","15939","655","15511","760","9906","428","7045","332","21029","586","29268","635","30715","626","55067","605","46174","471","37900","369","24504","289","12226","435","4767","414",
"0400000US54","West Virginia","14534","605","6539","394","394","134","291","105","170","80","180","84","150","85","677","155","728","141","846","155","1116","213","773","201","648","126","355","112","149","64","62","39","7995","428","324","101","327","133","592","181","163","71","321","126","738","181","667","128","763","185","1133","195","959","148","1069","144","693","172","137","73","109","64",
"0400000US55","Wisconsin","159356","1317","76818","833","6006","321","6454","380","5817","392","3189","202","2631","228","9136","315","8360","279","8184","260","11512","318","7289","298","4552","240","2528","174","993","127","167","73","82538","776","6090","280","6688","398","6234","450","3906","226","2785","212","8424","296","8692","258","8261","244","12185","319","8568","283","5641","224","3069","158","1404","161","591","124",
"0400000US56","Wyoming","4756","498","1996","292","108","65","200","86","140","74","47","41","70","57","217","88","287","95","255","98","217","101","205","118","156","72","49","36","29","28","16","22","2760","348","83","50","109","97","212","174","68","56","84","70","255","78","278","84","272","102","388","141","397","120","366","116","159","69","53","39","36","29",
"0400000US72","Puerto Rico","6684","892","2110","436","77","64","129","86","110","68","41","49","81","70","71","43","205","120","184","105","390","197","332","126","206","97","176","87","89","55","19","32","4574","708","219","118","274","141","351","175","151","85","55","51","274","132","431","183","375","178","778","258","652","168","513","157","344","139","116","72","41","37",
"0500000US01001","Autauga County, Alabama","568","166","234","95","0","28","0","28","30","27","3","7","0","28","106","87","0","28","0","28","44","48","32","40","19","30","0","28","0","28","0","28","334","118","5","7","17","20","50","42","12","15","0","28","28","48","6","9","31","35","99","70","0","28","41","42","45","43","0","28","0","28",
"0500000US01003","Baldwin County, Alabama","1680","360","554","225","0","28","47","60","0","28","81","112","0","28","0","28","14","23","26","43","130","136","177","140","12","16","47","36","12","19","8","11","1126","214","88","83","64","68","105","132","22","47","55","92","38","50","0","28","0","28","243","165","312","214","28","29","83","64","88","61","0","28",
"0500000US01005","Barbour County, Alabama","96","40","43","43","3","17","0","22","0","22","0","22","0","22","0","22","0","22","0","22","3","12","13","25","19","35","5","10","0","22","0","22","53","27","3","16","0","22","0","22","0","22","0","22","2","12","5","9","0","22","8","15","29","32","0","22","6","10","0","22","0","22",
"0500000US01007","Bibb County, Alabama","37","54","16","23","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","16","23","0","22","0","22","21","32","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","21","32","0","22","0","22",
"0500000US01009","Blount County, Alabama","198","33","89","35","0","28","34","42","0","28","0","28","5","17","7","13","13","22","10","13","15","18","2","4","0","28","3","6","0","28","0","28","109","45","0","28","0","28","28","36","0","28","0","28","0","28","26","30","17","22","8","16","3","5","0","28","7","8","11","17","9","13",
"0500000US01011","Bullock County, Alabama","56","71","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","56","71","14","25","19","33","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","23","37","0","19","0","19",
"0500000US01013","Butler County, Alabama","231","44","186","60","0","22","0","22","37","44","0","22","0","22","0","22","52","74","14","15","83","106","0","22","0","22","0","22","0","22","0","22","45","44","10","19","0","22","0","22","0","22","0","22","0","22","7","11","15","15","3","5","0","22","0","22","10","19","0","22","0","22",
"0500000US01015","Calhoun County, Alabama","1065","146","379","117","17","25","32","38","38","36","13","22","0","28","22","29","76","64","0","28","14","25","109","62","0","28","48","47","10","16","0","28","686","92","16","24","47","27","47","24","23","25","34","51","27","41","21","31","30","44","183","99","84","63","64","46","38","36","72","92","0","28",
"0500000US01017","Chambers County, Alabama","405","38","242","75","0","25","0","25","0","25","0","25","0","25","25","37","27","33","20","24","47","41","68","71","22","9","33","30","0","25","0","25","163","61","0","25","30","42","0","25","0","25","8","12","19","21","10","16","13","15","56","43","5","8","17","22","1","2","4","9","0","25",
"0500000US01019","Cherokee County, Alabama","55","49","23","27","0","22","10","18","0","22","0","22","0","22","0","22","13","21","0","22","0","22","0","22","0","22","0","22","0","22","0","22","32","34","0","22","15","23","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","17","23","0","22","0","22","0","22",
"0500000US01021","Chilton County, Alabama","190","61","58","24","0","25","4","8","0","25","16","21","0","25","0","25","0","25","22","24","15","20","1","3","0","25","0","25","0","25","0","25","132","54","29","31","15","20","0","25","0","25","0","25","0","25","51","55","0","25","10","15","27","36","0","25","0","25","0","25","0","25",
"0500000US01023","Choctaw County, Alabama","13","22","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","13","22","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","13","22","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","123","22","63","36","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","45","48","0","22","0","22","18","19","0","22","0","22","60","36","0","22","12","19","11","20","0","22","0","22","0","22","12","19","3","6","5","9","0","22","12","19","5","9","0","22","0","22",
"0500000US01027","Clay County, Alabama","18","22","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","18","22","0","19","0","19","0","19","0","19","13","20","0","19","0","19","0","19","5","7","0","19","0","19","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","3","6","3","6","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","3","6","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01031","Coffee County, Alabama","666","102","205","103","6","9","27","19","0","28","0","28","0","28","9","13","61","45","2","8","12","21","5","9","58","45","25","37","0","28","0","28","461","84","40","25","33","42","6","12","0","28","0","28","0","28","60","38","4","8","101","77","67","18","38","38","32","40","80","72","0","28",
"0500000US01033","Colbert County, Alabama","267","61","105","34","2","5","3","5","8","10","0","28","0","28","0","28","0","28","17","17","17","20","15","14","18","14","20","21","5","10","0","28","162","44","0","28","0","28","13","15","7","10","0","28","0","28","0","28","35","29","30","26","0","28","47","36","19","15","0","28","11","16",
"0500000US01035","Conecuh County, Alabama","18","19","14","17","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","14","17","0","19","0","19","0","19","0","19","4","7","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","4","7","0","19","0","19","0","19","0","19",
"0500000US01037","Coosa County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01039","Covington County, Alabama","159","52","71","41","0","25","27","29","7","12","2","4","0","25","3","6","0","25","0","25","7","15","15","21","0","25","10","14","0","25","0","25","88","29","0","25","0","25","15","25","0","25","2","4","0","25","0","25","13","16","0","25","22","17","8","13","10","14","5","9","13","18",
